"participantID","age","gender","block_i","trial_i","stim","signal","SSD","response","rt","correct","focus","Fullscreen","time_elapsed","browser_name","browser_version","os_name","os_version","tablet","mobile","screen_resolution","window_resolution"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","2","right","no","200","rightarrow","333","true","focus","yes","1401471","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","3","right","no","200","rightarrow","527","true","focus","yes","1402767","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","4","right","no","200","rightarrow","461","true","focus","yes","1403999","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","5","left","yes","200","leftarrow","429","false","focus","yes","1405199","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","6","left","no","150","leftarrow","412","true","focus","yes","1406383","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","7","right","yes","150","undefined","null","true","focus","yes","1408415","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","8","left","no","200","rightarrow","283","false","focus","yes","1409471","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","9","left","no","200","leftarrow","511","true","focus","yes","1410751","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","10","right","no","200","rightarrow","366","true","focus","yes","1411887","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","11","left","no","200","leftarrow","511","true","focus","yes","1413167","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","12","right","no","200","rightarrow","397","true","focus","yes","1414335","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","13","left","no","200","leftarrow","335","true","focus","yes","1415439","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","14","right","no","200","rightarrow","386","true","focus","yes","1416607","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","15","left","yes","200","leftarrow","339","false","focus","yes","1417727","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","16","right","yes","150","undefined","null","true","focus","yes","1419766","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","17","left","no","200","leftarrow","467","true","focus","yes","1421007","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","18","right","yes","200","rightarrow","466","false","focus","yes","1422239","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","19","left","yes","150","leftarrow","320","false","focus","yes","1423327","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","20","left","no","100","leftarrow","710","true","focus","yes","1424814","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","21","left","no","100","leftarrow","492","true","focus","yes","1426079","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","22","right","no","100","rightarrow","520","true","focus","yes","1427375","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","23","right","no","100","rightarrow","435","true","focus","yes","1428575","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","24","right","no","100","rightarrow","484","true","focus","yes","1429839","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","25","right","no","100","rightarrow","433","true","focus","yes","1431054","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","26","left","yes","100","undefined","null","true","focus","yes","1433096","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","27","right","no","150","leftarrow","271","false","focus","yes","1434150","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","28","right","yes","150","undefined","null","true","focus","yes","1436187","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","29","left","no","200","leftarrow","468","true","focus","yes","1437415","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","30","right","no","200","rightarrow","466","true","focus","yes","1438647","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","31","left","no","200","leftarrow","447","true","focus","yes","1439863","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","32","left","no","200","leftarrow","608","true","focus","yes","1441254","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","33","left","no","200","leftarrow","458","true","focus","yes","1442487","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","34","right","yes","200","undefined","null","true","focus","yes","1444525","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","35","left","no","250","leftarrow","438","true","focus","yes","1445735","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","36","right","no","250","rightarrow","453","true","focus","yes","1446951","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","37","left","yes","250","undefined","null","true","focus","yes","1448980","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","38","right","no","300","rightarrow","451","true","focus","yes","1450214","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","39","left","no","300","leftarrow","436","true","focus","yes","1451430","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","40","right","no","300","rightarrow","433","true","focus","yes","1452647","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","41","left","yes","300","leftarrow","401","false","focus","yes","1453831","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","42","left","no","250","leftarrow","386","true","focus","yes","1454999","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","43","right","yes","250","undefined","null","true","focus","yes","1457029","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","44","right","no","300","rightarrow","452","true","focus","yes","1458263","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","45","right","no","300","rightarrow","384","true","focus","yes","1459414","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","46","left","no","300","leftarrow","482","true","focus","yes","1460678","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","47","left","no","300","leftarrow","607","true","focus","yes","1462055","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","48","right","no","300","rightarrow","489","true","focus","yes","1463319","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","49","right","no","300","rightarrow","406","true","focus","yes","1464503","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","50","right","yes","300","rightarrow","406","false","focus","yes","1465670","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","51","right","no","250","rightarrow","1001","true","focus","yes","1467447","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","52","left","no","250","leftarrow","545","true","focus","yes","1468774","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","53","left","no","250","leftarrow","541","true","focus","yes","1470087","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","54","right","no","250","rightarrow","344","true","focus","yes","1471191","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","55","left","yes","250","leftarrow","348","false","focus","yes","1472311","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","56","left","no","200","leftarrow","479","true","focus","yes","1473575","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","57","right","yes","200","undefined","null","true","focus","yes","1475609","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","58","left","yes","250","leftarrow","395","false","focus","yes","1476775","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","59","left","no","200","leftarrow","604","true","focus","yes","1478151","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","60","left","no","200","leftarrow","483","true","focus","yes","1479399","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","61","left","no","200","leftarrow","436","true","focus","yes","1480599","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","62","right","no","200","rightarrow","500","true","focus","yes","1481879","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","63","right","no","200","rightarrow","433","true","focus","yes","1483095","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
"2wffrje9z2hvkl21jr2ou70mrwvj804h","9999","Female","4","64","right","no","200","rightarrow","414","true","focus","yes","1484279","Chrome","74.0","Windows","10","undefined","undefined","1920 x 1080","1920 x 1080"
